"Tag Code","Mark Rear Type Name","Event Type Name","Event Site Code Value","Event Date Time Value","Event Release Date Time Value","Antenna ID","Antenna Group Configuration Value","CTH Count"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:26 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:27 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:28 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:29 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:30 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:31 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:32 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:33 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:34 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:35 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:36 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:37 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:38 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:39 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:40 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:41 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:42 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:43 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:44 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:46 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:47 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:48 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:49 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:50 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:51 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:52 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:51:53 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:02 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:03 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:04 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:06 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:07 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:08 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:09 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:10 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:11 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:16 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:17 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:18 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:19 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:20 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:21 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:22 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:23 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 8:52:24 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:19:28 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:22:13 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:22:14 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:22:15 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:39 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:40 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:41 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:43 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:44 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:45 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:49 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:50 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:51 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:52 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:53 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:55 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:56 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:57 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:23:59 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:00 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:01 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:03 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:04 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:06 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:07 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:08 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:10 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:11 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:12 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:14 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:15 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:16 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:17 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:19 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:20 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:21 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:22 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:23 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:37 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:45 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:56 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:57 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:24:58 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:00 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:01 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:02 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:04 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:05 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:19 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:23 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:24 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:26 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:29 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:30 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:31 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:34 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:35 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:43 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:45 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:46 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:47 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:51 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:52 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:25:58 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:01 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:04 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:05 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:06 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:07 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:08 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:09 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:14 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:17 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:20 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:21 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:30 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:33 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:34 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:41 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:43 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:47 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:49 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:50 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:51 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:54 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:55 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:56 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:57 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:58 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:26:59 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:00 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:01 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:23 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:25 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:28 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:29 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:35 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:43 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:48 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:49 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:27:58 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:00 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:02 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:13 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:14 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:15 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:16 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:18 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:19 PM","","03","120","1"
"3DD.0077704B8F","Wild Fish or Natural Production","Observation","LLR","2/1/2020 9:28:20 PM","","03","120","1"
"3DD.0077704C23","Wild Fish or Natural Production","Mark","LEMTRP","10/28/2019 3:14:45 PM","10/28/2019 8:15:00 PM","NA","0","1"
"3DD.00777053E9","Wild Fish or Natural Production","Mark","LLRTP","10/24/2018 6:00:00 AM","10/24/2018 4:00:00 PM","NA","0","1"
"3DD.0077705431","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
"3DD.007770544D","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.0077705464","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.007770549F","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.007770647F","Wild Fish or Natural Production","Mark","LLRTP","10/22/2018 6:00:00 AM","10/22/2018 5:30:00 PM","NA","0","1"
"3DD.0077706543","Wild Fish or Natural Production","Mark","LLRTP","10/22/2018 6:00:00 AM","10/22/2018 5:30:00 PM","NA","0","1"
"3DD.0077706586","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
